pointID;pointLat;pointLon;p2p_dist;osmWayID;osmWayType;int_ref;ref;way_name;operator;toll;nodeId;nodeLat;nodeLon;p2nodeDistance;comments
1591;50.55199;2.82811;64;;;;;;;No;;;;;No toll objects found
1592;50.55241;2.82851;54;;;;;;;No;;;;;No toll objects found
1593;50.5526;2.82869;24;;;;;;;No;;;;;No toll objects found
1594;50.55279;2.82889;25;;;;;;;No;;;;;No toll objects found
1595;50.55296;2.82908;23;;;;;;;No;;;;;No toll objects found
1596;50.55311;2.82926;21;;;;;;;No;;;;;No toll objects found
1597;50.55327;2.82945;22;;;;;;;No;;;;;No toll objects found
1598;50.55345;2.8297;26;;;;;;;No;;;;;No toll objects found
1599;50.55365;2.82997;29;;;;;;;No;;;;;No toll objects found
1600;50.55378;2.83016;19;;;;;;;No;;;;;No toll objects found
1601;50.5539;2.83034;18;;;;;;;No;;;;;No toll objects found
1602;50.55402;2.83054;19;;;;;;;No;;;;;No toll objects found
1603;50.55417;2.83078;23;;;;;;;No;;;;;No toll objects found
1604;50.55433;2.83107;27;;;;;;;No;;;;;No toll objects found
1605;50.55464;2.83161;51;;;;;;;No;;;;;No toll objects found
1606;50.55485;2.83199;35;;;;;;;No;;;;;No toll objects found
1607;50.55513;2.83247;46;;;;;;;No;;;;;No toll objects found
1608;50.55596;2.83394;139;;;;;;;No;;;;;No toll objects found
1609;50.55626;2.83447;50;;;;;;;No;;;;;No toll objects found
1610;50.5565;2.8349;40;;;;;;;No;;;;;No toll objects found
1611;50.55696;2.83572;77;;;;;;;No;;;;;No toll objects found
1612;50.55712;2.83599;26;;;;;;;No;;;;;No toll objects found
1613;50.5572;2.83613;13;;;;;;;No;;;;;No toll objects found
1614;50.55728;2.83627;13;;;;;;;No;;;;;No toll objects found
1615;50.55736;2.8364;12;;;;;;;No;;;;;No toll objects found
1616;50.55743;2.83654;12;;;;;;;No;;;;;No toll objects found
1617;50.55747;2.83662;7;;;;;;;No;;;;;No toll objects found
1618;50.55751;2.83671;7;;;;;;;No;;;;;No toll objects found
1619;50.55754;2.8368;7;;;;;;;No;;;;;No toll objects found
1620;50.55757;2.83686;5;;;;;;;No;;;;;No toll objects found
1621;50.55759;2.83693;5;;;;;;;No;;;;;No toll objects found
1622;50.55761;2.837;5;;;;;;;No;;;;;No toll objects found
1623;50.55762;2.83705;3;;;;;;;No;;;;;No toll objects found
1624;50.55762;2.83714;6;;;;;;;No;;;;;No toll objects found
1625;50.55762;2.83714;0;;;;;;;No;;;;;No toll objects found
1626;50.55761;2.83719;3;;;;;;;No;;;;;No toll objects found
1627;50.55761;2.83725;4;;;;;;;No;;;;;No toll objects found
1628;50.55762;2.8373;3;;;;;;;No;;;;;No toll objects found
1629;50.55763;2.83735;3;;;;;;;No;;;;;No toll objects found
1630;50.55764;2.8374;3;;;;;;;No;;;;;No toll objects found
1631;50.55766;2.83744;3;;;;;;;No;;;;;No toll objects found
1632;50.55768;2.83749;4;;;;;;;No;;;;;No toll objects found
1633;50.5577;2.83752;3;;;;;;;No;;;;;No toll objects found
1634;50.55773;2.83755;3;;;;;;;No;;;;;No toll objects found
1635;50.55776;2.83758;3;;;;;;;No;;;;;No toll objects found
1636;50.55779;2.8376;3;;;;;;;No;;;;;No toll objects found
1637;50.55783;2.83761;4;;;;;;;No;;;;;No toll objects found
1638;50.55786;2.83762;3;;;;;;;No;;;;;No toll objects found
1639;50.55789;2.83762;3;;;;;;;No;;;;;No toll objects found
1640;50.55793;2.83761;4;;;;;;;No;;;;;No toll objects found
1641;50.55793;2.83761;0;;;;;;;No;;;;;No toll objects found
1642;50.55797;2.83763;4;;;;;;;No;;;;;No toll objects found
1643;50.55802;2.83766;5;;;;;;;No;;;;;No toll objects found
1644;50.55805;2.8377;4;;;;;;;No;;;;;No toll objects found
1645;50.5581;2.83776;7;;;;;;;No;;;;;No toll objects found
1646;50.55815;2.83784;7;;;;;;;No;;;;;No toll objects found
1647;50.55825;2.83798;14;;;;;;;No;;;;;No toll objects found
1648;50.55833;2.83812;13;;;;;;;No;;;;;No toll objects found
1649;50.55844;2.83832;18;;;;;;;No;;;;;No toll objects found
1650;50.55856;2.83853;19;;;;;;;No;;;;;No toll objects found
1651;50.55872;2.83879;25;;;;;;;No;;;;;No toll objects found
1652;50.55883;2.83897;17;;;;;;;No;;;;;No toll objects found
1653;50.55895;2.83914;17;;;;;;;No;;;;;No toll objects found
1654;50.55908;2.83933;19;;;;;;;No;;;;;No toll objects found
1655;50.5592;2.83951;18;;;;;;;No;;;;;No toll objects found
1656;50.55951;2.83993;45;;;;;;;No;;;;;No toll objects found
1657;50.55973;2.84023;32;;;;;;;No;;;;;No toll objects found
1658;50.55999;2.84057;37;;;;;;;No;;;;;No toll objects found
1659;50.56051;2.84128;76;;;;;;;No;;;;;No toll objects found
1660;50.56104;2.842;77;;;;;;;No;;;;;No toll objects found
1661;50.56128;2.84232;35;;;;;;;No;;;;;No toll objects found
1662;50.56141;2.84249;18;;;;;;;No;;;;;No toll objects found
1663;50.56154;2.84267;19;;;;;;;No;;;;;No toll objects found
1664;50.56166;2.84285;18;;;;;;;No;;;;;No toll objects found
1665;50.5618;2.84305;21;;;;;;;No;;;;;No toll objects found
1666;50.56189;2.84319;14;;;;;;;No;;;;;No toll objects found
1667;50.56199;2.84335;15;;;;;;;No;;;;;No toll objects found
1668;50.56207;2.84349;13;;;;;;;No;;;;;No toll objects found
1669;50.56215;2.84363;13;;;;;;;No;;;;;No toll objects found
1670;50.56225;2.8438;16;;;;;;;No;;;;;No toll objects found
1671;50.56239;2.84406;24;;;;;;;No;;;;;No toll objects found
1672;50.56254;2.84436;27;;;;;;;No;;;;;No toll objects found
1673;50.56269;2.84466;27;;;;;;;No;;;;;No toll objects found
1674;50.56296;2.84525;51;;;;;;;No;;;;;No toll objects found
1675;50.56328;2.84595;61;;;;;;;No;;;;;No toll objects found
1676;50.56382;2.84712;102;;;;;;;No;;;;;No toll objects found
1677;50.56399;2.84749;32;;;;;;;No;;;;;No toll objects found
1678;50.56412;2.84776;23;;;;;;;No;;;;;No toll objects found
1679;50.56423;2.84798;19;;;;;;;No;;;;;No toll objects found
1680;50.56439;2.84827;27;;;;;;;No;;;;;No toll objects found
1681;50.56457;2.84857;29;;;;;;;No;;;;;No toll objects found
1682;50.56476;2.84888;30;;;;;;;No;;;;;No toll objects found
1683;50.56515;2.84948;60;;;;;;;No;;;;;No toll objects found
1684;50.5655;2.85004;55;;;;;;;No;;;;;No toll objects found
1685;50.56579;2.85048;44;;;;;;;No;;;;;No toll objects found
1686;50.56596;2.85073;25;;;;;;;No;;;;;No toll objects found
1687;50.56613;2.85098;25;;;;;;;No;;;;;No toll objects found
1688;50.56633;2.85126;29;;;;;;;No;;;;;No toll objects found
1689;50.56666;2.8517;48;;;;;;;No;;;;;No toll objects found
1690;50.56703;2.85218;53;;;;;;;No;;;;;No toll objects found
1691;50.56729;2.85254;38;;;;;;;No;;;;;No toll objects found
1692;50.56747;2.85279;26;;;;;;;No;;;;;No toll objects found
1693;50.56766;2.85303;27;;;;;;;No;;;;;No toll objects found
1694;50.56782;2.85325;23;;;;;;;No;;;;;No toll objects found
1695;50.56808;2.8536;38;;;;;;;No;;;;;No toll objects found
1696;50.56821;2.85378;19;;;;;;;No;;;;;No toll objects found
1697;50.56831;2.85393;15;;;;;;;No;;;;;No toll objects found
1698;50.5684;2.85406;13;;;;;;;No;;;;;No toll objects found
1699;50.56852;2.85424;18;;;;;;;No;;;;;No toll objects found
1700;50.56859;2.85436;11;;;;;;;No;;;;;No toll objects found
1701;50.56864;2.85445;8;;;;;;;No;;;;;No toll objects found
1702;50.56868;2.85454;7;;;;;;;No;;;;;No toll objects found
1703;50.56874;2.85468;11;;;;;;;No;;;;;No toll objects found
1704;50.56877;2.85476;6;;;;;;;No;;;;;No toll objects found
1705;50.56879;2.85481;4;;;;;;;No;;;;;No toll objects found
1706;50.56881;2.85488;5;;;;;;;No;;;;;No toll objects found
1707;50.56883;2.85495;5;;;;;;;No;;;;;No toll objects found
1708;50.56884;2.85507;8;;;;;;;No;;;;;No toll objects found
1709;50.56884;2.85507;0;;;;;;;No;;;;;No toll objects found
1710;50.56884;2.85512;3;;;;;;;No;;;;;No toll objects found
1711;50.56885;2.85517;3;;;;;;;No;;;;;No toll objects found
1712;50.56886;2.85522;3;;;;;;;No;;;;;No toll objects found
1713;50.56887;2.85527;3;;;;;;;No;;;;;No toll objects found
1714;50.56889;2.85531;3;;;;;;;No;;;;;No toll objects found
1715;50.56891;2.85535;3;;;;;;;No;;;;;No toll objects found
1716;50.56893;2.85539;3;;;;;;;No;;;;;No toll objects found
1717;50.56896;2.85542;3;;;;;;;No;;;;;No toll objects found
1718;50.56899;2.85544;3;;;;;;;No;;;;;No toll objects found
1719;50.56902;2.85546;3;;;;;;;No;;;;;No toll objects found
1720;50.56905;2.85547;3;;;;;;;No;;;;;No toll objects found
1721;50.56908;2.85547;3;;;;;;;No;;;;;No toll objects found
1722;50.56912;2.85547;4;;;;;;;No;;;;;No toll objects found
1723;50.56912;2.85547;0;;;;;;;No;;;;;No toll objects found
1724;50.56919;2.8555;8;;;;;;;No;;;;;No toll objects found
1725;50.56925;2.85553;7;;;;;;;No;;;;;No toll objects found
1726;50.56931;2.85555;6;;;;;;;No;;;;;No toll objects found
1727;50.56936;2.85559;6;;;;;;;No;;;;;No toll objects found
1728;50.5694;2.85564;5;;;;;;;No;;;;;No toll objects found
1729;50.56944;2.85568;5;;;;;;;No;;;;;No toll objects found
1730;50.5695;2.85575;8;;;;;;;No;;;;;No toll objects found
1731;50.56962;2.85592;17;;;;;;;No;;;;;No toll objects found
1732;50.56976;2.85612;21;;;;;;;No;;;;;No toll objects found
1733;50.56991;2.85634;22;;;;;;;No;;;;;No toll objects found
1734;50.57004;2.85653;19;;;;;;;No;;;;;No toll objects found
1735;50.57017;2.85673;20;;;;;;;No;;;;;No toll objects found
1736;50.57027;2.85689;15;;;;;;;No;;;;;No toll objects found
1737;50.57036;2.85704;14;;;;;;;No;;;;;No toll objects found
1738;50.57051;2.85728;23;;;;;;;No;;;;;No toll objects found
1739;50.57071;2.85768;36;;;;;;;No;;;;;No toll objects found
1740;50.57088;2.85801;30;;;;;;;No;;;;;No toll objects found
1741;50.57109;2.85845;38;;;;;;;No;;;;;No toll objects found
1742;50.57123;2.85876;26;;;;;;;No;;;;;No toll objects found
1743;50.57143;2.85919;37;;;;;;;No;;;;;No toll objects found
1744;50.57164;2.85964;39;;;;;;;No;;;;;No toll objects found
1745;50.57183;2.86003;34;;;;;;;No;;;;;No toll objects found
1746;50.57208;2.8605;43;;;;;;;No;;;;;No toll objects found
1747;50.57224;2.86078;26;;;;;;;No;;;;;No toll objects found
1748;50.5724;2.86103;25;;;;;;;No;;;;;No toll objects found
1749;50.57256;2.86129;25;;;;;;;No;;;;;No toll objects found
1750;50.57282;2.86166;39;;;;;;;No;;;;;No toll objects found
1751;50.573;2.86191;26;;;;;;;No;;;;;No toll objects found
1752;50.57321;2.86221;31;;;;;;;No;;;;;No toll objects found
1753;50.57342;2.86254;33;;;;;;;No;;;;;No toll objects found
1754;50.57358;2.8628;25;;;;;;;No;;;;;No toll objects found
1755;50.57382;2.86323;40;;;;;;;No;;;;;No toll objects found
1756;50.57403;2.86365;37;;;;;;;No;;;;;No toll objects found
1757;50.57425;2.8641;40;;;;;;;No;;;;;No toll objects found
1758;50.57471;2.86517;91;;;;;;;No;;;;;No toll objects found
1759;50.57691;2.87016;429;;;;;;;No;;;;;No toll objects found
1760;50.57717;2.87077;51;;;;;;;No;;;;;No toll objects found
1761;50.57737;2.8712;37;;;;;;;No;;;;;No toll objects found
1762;50.57753;2.8715;27;;;;;;;No;;;;;No toll objects found
1763;50.57761;2.87166;14;;;;;;;No;;;;;No toll objects found
1764;50.5777;2.87182;15;;;;;;;No;;;;;No toll objects found
1765;50.5778;2.87199;16;;;;;;;No;;;;;No toll objects found
1766;50.57798;2.87231;30;;;;;;;No;;;;;No toll objects found
1767;50.57819;2.87267;34;;;;;;;No;;;;;No toll objects found
1768;50.57837;2.87296;28;;;;;;;No;;;;;No toll objects found
1769;50.57843;2.87307;10;;;;;;;No;;;;;No toll objects found
1770;50.57847;2.87315;7;;;;;;;No;;;;;No toll objects found
1771;50.57853;2.87332;13;;;;;;;No;;;;;No toll objects found
1772;50.57857;2.87341;7;;;;;;;No;;;;;No toll objects found
1773;50.57859;2.87345;3;;;;;;;No;;;;;No toll objects found
1774;50.57861;2.87353;6;;;;;;;No;;;;;No toll objects found
1775;50.57862;2.87359;4;;;;;;;No;;;;;No toll objects found
1776;50.57863;2.87366;5;;;;;;;No;;;;;No toll objects found
1777;50.57863;2.87366;0;;;;;;;No;;;;;No toll objects found
1778;50.57863;2.8737;2;;;;;;;No;;;;;No toll objects found
1779;50.57862;2.87374;3;;;;;;;No;;;;;No toll objects found
1780;50.57863;2.87377;2;;;;;;;No;;;;;No toll objects found
1781;50.57863;2.87381;2;;;;;;;No;;;;;No toll objects found
1782;50.57863;2.87384;2;;;;;;;No;;;;;No toll objects found
1783;50.57864;2.87388;3;;;;;;;No;;;;;No toll objects found
1784;50.57865;2.87391;2;;;;;;;No;;;;;No toll objects found
1785;50.57866;2.87394;2;;;;;;;No;;;;;No toll objects found
1786;50.57867;2.87397;2;;;;;;;No;;;;;No toll objects found
1787;50.57868;2.874;2;;;;;;;No;;;;;No toll objects found
1788;50.5787;2.87403;3;;;;;;;No;;;;;No toll objects found
1789;50.57872;2.87405;2;;;;;;;No;;;;;No toll objects found
1790;50.57874;2.87407;2;;;;;;;No;;;;;No toll objects found
1791;50.57876;2.87409;2;;;;;;;No;;;;;No toll objects found
1792;50.57878;2.87411;2;;;;;;;No;;;;;No toll objects found
1793;50.5788;2.87412;2;;;;;;;No;;;;;No toll objects found
1794;50.57882;2.87413;2;;;;;;;No;;;;;No toll objects found
1795;50.57884;2.87413;2;;;;;;;No;;;;;No toll objects found
1796;50.57886;2.87414;2;;;;;;;No;;;;;No toll objects found
1797;50.57886;2.87414;0;;;;;;;No;;;;;No toll objects found
1798;50.57893;2.87422;9;;;;;;;No;;;;;No toll objects found
1799;50.57898;2.8743;7;;;;;;;No;;;;;No toll objects found
1800;50.57903;2.8744;9;;;;;;;No;;;;;No toll objects found
1801;50.5791;2.87456;13;;;;;;;No;;;;;No toll objects found
1802;50.57913;2.87465;7;;;;;;;No;;;;;No toll objects found
1803;50.57925;2.87502;29;;;;;;;No;;;;;No toll objects found
1804;50.5795;2.87578;60;;;;;;;No;;;;;No toll objects found
1805;50.57959;2.87605;21;;;;;;;No;;;;;No toll objects found
1806;50.57967;2.87631;20;;;;;;;No;;;;;No toll objects found
1807;50.57974;2.87656;19;;;;;;;No;;;;;No toll objects found
1808;50.5798;2.87679;17;;;;;;;No;;;;;No toll objects found
1809;50.57986;2.87699;15;;;;;;;No;;;;;No toll objects found
1810;50.57991;2.8772;15;;;;;;;No;;;;;No toll objects found
1811;50.57996;2.87743;17;;;;;;;No;;;;;No toll objects found
1812;50.58001;2.8777;19;;;;;;;No;;;;;No toll objects found
1813;50.58008;2.87802;23;;;;;;;No;;;;;No toll objects found
1814;50.58013;2.87831;21;;;;;;;No;;;;;No toll objects found
1815;50.58018;2.87865;24;;;;;;;No;;;;;No toll objects found
1816;50.58022;2.8789;18;;;;;;;No;;;;;No toll objects found
1817;50.58025;2.87917;19;;;;;;;No;;;;;No toll objects found
1818;50.58029;2.87948;22;;;;;;;No;;;;;No toll objects found
1819;50.58032;2.87981;23;;;;;;;No;;;;;No toll objects found
1820;50.58036;2.88022;29;;;;;;;No;;;;;No toll objects found
1821;50.58044;2.88113;65;;;;;;;No;;;;;No toll objects found
1822;50.58067;2.88387;195;;;;;;;No;;;;;No toll objects found
1823;50.58083;2.88561;124;;;;;;;No;;;;;No toll objects found
1824;50.58105;2.88822;186;;;;;;;No;;;;;No toll objects found
1825;50.58124;2.8904;155;;;;;;;No;;;;;No toll objects found
1826;50.58134;2.89148;77;;;;;;;No;;;;;No toll objects found
1827;50.58147;2.89285;98;;;;;;;No;;;;;No toll objects found
1828;50.58155;2.89363;55;;;;;;;No;;;;;No toll objects found
1829;50.58165;2.89448;61;;;;;;;No;;;;;No toll objects found
1830;50.58183;2.89587;100;;;;;;;No;;;;;No toll objects found
1831;50.58204;2.8973;103;;;;;;;No;;;;;No toll objects found
1832;50.58217;2.89803;53;;;;;;;No;;;;;No toll objects found
1833;50.58228;2.89865;45;;;;;;;No;;;;;No toll objects found
1834;50.58239;2.89926;44;;;;;;;No;;;;;No toll objects found
1835;50.58267;2.90068;105;;;;;;;No;;;;;No toll objects found
1836;50.58291;2.90173;79;;;;;;;No;;;;;No toll objects found
1837;50.58323;2.90306;100;;;;;;;No;;;;;No toll objects found
1838;50.58343;2.90393;65;;;;;;;No;;;;;No toll objects found
1839;50.58366;2.90487;71;;;;;;;No;;;;;No toll objects found
1840;50.58385;2.90571;63;;;;;;;No;;;;;No toll objects found
1841;50.58402;2.9064;52;;;;;;;No;;;;;No toll objects found
1842;50.5841;2.90674;25;;;;;;;No;;;;;No toll objects found
1843;50.58418;2.90707;25;;;;;;;No;;;;;No toll objects found
1844;50.5842;2.90717;7;;;;;;;No;;;;;No toll objects found
1845;50.58422;2.90728;8;;;;;;;No;;;;;No toll objects found
1846;50.58424;2.90741;9;;;;;;;No;;;;;No toll objects found
1847;50.58425;2.90755;9;;;;;;;No;;;;;No toll objects found
1848;50.58426;2.90759;3;;;;;;;No;;;;;No toll objects found
1849;50.58426;2.90766;4;;;;;;;No;;;;;No toll objects found
1850;50.58426;2.90775;6;;;;;;;No;;;;;No toll objects found
1851;50.58425;2.90782;5;;;;;;;No;;;;;No toll objects found
1852;50.58424;2.90789;5;;;;;;;No;;;;;No toll objects found
1853;50.58424;2.90789;0;;;;;;;No;;;;;No toll objects found
1854;50.58423;2.90793;3;;;;;;;No;;;;;No toll objects found
1855;50.58422;2.90797;3;;;;;;;No;;;;;No toll objects found
1856;50.58422;2.908;2;;;;;;;No;;;;;No toll objects found
1857;50.58421;2.90804;3;;;;;;;No;;;;;No toll objects found
1858;50.58421;2.90808;2;;;;;;;No;;;;;No toll objects found
1859;50.58421;2.90812;2;;;;;;;No;;;;;No toll objects found
1860;50.58422;2.90816;3;;;;;;;No;;;;;No toll objects found
1861;50.58422;2.90819;2;;;;;;;No;;;;;No toll objects found
1862;50.58423;2.90823;3;;;;;;;No;;;;;No toll objects found
1863;50.58424;2.90826;2;;;;;;;No;;;;;No toll objects found
1864;50.58426;2.9083;3;;;;;;;No;;;;;No toll objects found
1865;50.58427;2.90833;2;;;;;;;No;;;;;No toll objects found
1866;50.58429;2.90835;2;;;;;;;No;;;;;No toll objects found
1867;50.58431;2.90838;3;;;;;;;No;;;;;No toll objects found
1868;50.58433;2.9084;2;;;;;;;No;;;;;No toll objects found
1869;50.58435;2.90842;2;;;;;;;No;;;;;No toll objects found
1870;50.58435;2.90842;0;;;;;;;No;;;;;No toll objects found
1871;50.58442;2.90849;9;;;;;;;No;;;;;No toll objects found
1872;50.58445;2.90853;4;;;;;;;No;;;;;No toll objects found
1873;50.58448;2.90859;5;;;;;;;No;;;;;No toll objects found
1874;50.58452;2.90866;6;;;;;;;No;;;;;No toll objects found
1875;50.58455;2.90874;6;;;;;;;No;;;;;No toll objects found
1876;50.58459;2.90883;7;;;;;;;No;;;;;No toll objects found
1877;50.58464;2.90901;13;;;;;;;No;;;;;No toll objects found
1878;50.58469;2.90925;17;;;;;;;No;;;;;No toll objects found
1879;50.58474;2.90947;16;;;;;;;No;;;;;No toll objects found
1880;50.5848;2.90979;23;;;;;;;No;;;;;No toll objects found
1881;50.58488;2.91015;27;;;;;;;No;;;;;No toll objects found
1882;50.58492;2.91038;16;;;;;;;No;;;;;No toll objects found
1883;50.58502;2.91087;36;;;;;;;No;;;;;No toll objects found
1884;50.58506;2.91107;14;;;;;;;No;;;;;No toll objects found
1885;50.58511;2.91131;17;;;;;;;No;;;;;No toll objects found
1886;50.58516;2.91151;15;;;;;;;No;;;;;No toll objects found
1887;50.58521;2.91171;15;;;;;;;No;;;;;No toll objects found
1888;50.58526;2.91189;13;;;;;;;No;;;;;No toll objects found
1889;50.58531;2.91207;13;;;;;;;No;;;;;No toll objects found
1890;50.58537;2.91228;16;;;;;;;No;;;;;No toll objects found
1891;50.58545;2.91254;20;;;;;;;No;;;;;No toll objects found
1892;50.58555;2.91284;23;;;;;;;No;;;;;No toll objects found
1893;50.58565;2.91311;22;;;;;;;No;;;;;No toll objects found
1894;50.58578;2.91344;27;;;;;;;No;;;;;No toll objects found
1895;50.58587;2.91369;20;;;;;;;No;;;;;No toll objects found
1896;50.58595;2.9139;17;;;;;;;No;;;;;No toll objects found
1897;50.58601;2.91407;13;;;;;;;No;;;;;No toll objects found
1898;50.58608;2.91429;17;;;;;;;No;;;;;No toll objects found
1899;50.58616;2.91455;20;;;;;;;No;;;;;No toll objects found
1900;50.58625;2.91485;23;;;;;;;No;;;;;No toll objects found
1901;50.58632;2.9151;19;;;;;;;No;;;;;No toll objects found
1902;50.58637;2.91534;17;;;;;;;No;;;;;No toll objects found
1903;50.58644;2.91561;20;;;;;;;No;;;;;No toll objects found
1904;50.58654;2.91606;33;;;;;;;No;;;;;No toll objects found
1905;50.58741;2.92029;314;;;;;;;No;;;;;No toll objects found
1906;50.58758;2.92113;62;;;;;;;No;;;;;No toll objects found
1907;50.58775;2.92198;63;;;;;;;No;;;;;No toll objects found
1908;50.58786;2.9225;38;;;;;;;No;;;;;No toll objects found
1909;50.58794;2.92288;28;;;;;;;No;;;;;No toll objects found
1910;50.58799;2.92308;15;;;;;;;No;;;;;No toll objects found
1911;50.58804;2.92327;14;;;;;;;No;;;;;No toll objects found
1912;50.5881;2.92352;18;;;;;;;No;;;;;No toll objects found
1913;50.58818;2.92377;19;;;;;;;No;;;;;No toll objects found
1914;50.58826;2.92403;20;;;;;;;No;;;;;No toll objects found
1915;50.58833;2.92425;17;;;;;;;No;;;;;No toll objects found
1916;50.5884;2.92444;15;;;;;;;No;;;;;No toll objects found
1917;50.58851;2.92471;22;;;;;;;No;;;;;No toll objects found
1918;50.5889;2.92563;78;;;;;;;No;;;;;No toll objects found
1919;50.58927;2.92648;72;;;;;;;No;;;;;No toll objects found
1920;50.58937;2.92671;19;;;;;;;No;;;;;No toll objects found
1921;50.58945;2.92688;14;;;;;;;No;;;;;No toll objects found
1922;50.58952;2.92704;13;;;;;;;No;;;;;No toll objects found
1923;50.58964;2.92727;21;;;;;;;No;;;;;No toll objects found
1924;50.58978;2.92754;24;;;;;;;No;;;;;No toll objects found
1925;50.58991;2.92778;22;;;;;;;No;;;;;No toll objects found
1926;50.59006;2.92801;23;;;;;;;No;;;;;No toll objects found
1927;50.59021;2.92825;23;;;;;;;No;;;;;No toll objects found
1928;50.59034;2.92846;20;;;;;;;No;;;;;No toll objects found
1929;50.59049;2.92866;21;;;;;;;No;;;;;No toll objects found
1930;50.59061;2.92883;17;;;;;;;No;;;;;No toll objects found
1931;50.5907;2.92895;13;;;;;;;No;;;;;No toll objects found
1932;50.5909;2.92919;27;;;;;;;No;;;;;No toll objects found
1933;50.5911;2.92943;27;;;;;;;No;;;;;No toll objects found
1934;50.59128;2.92962;24;;;;;;;No;;;;;No toll objects found
1935;50.59151;2.92985;30;;;;;;;No;;;;;No toll objects found
1936;50.5917;2.93002;24;;;;;;;No;;;;;No toll objects found
1937;50.59188;2.93018;23;;;;;;;No;;;;;No toll objects found
1938;50.59215;2.9304;33;;;;;;;No;;;;;No toll objects found
1939;50.59243;2.93062;34;;;;;;;No;;;;;No toll objects found
1940;50.59288;2.93095;55;;;;;;;No;;;;;No toll objects found
1941;50.59317;2.93118;36;;;;;;;No;;;;;No toll objects found
1942;50.59398;2.93179;99;;;;;;;No;;;;;No toll objects found
1943;50.59422;2.93199;30;;;;;;;No;;;;;No toll objects found
1944;50.59453;2.93224;38;;;;;;;No;;;;;No toll objects found
1945;50.59482;2.93251;37;;;;;;;No;;;;;No toll objects found
1946;50.595;2.9327;24;;;;;;;No;;;;;No toll objects found
1947;50.59514;2.93284;18;;;;;;;No;;;;;No toll objects found
1948;50.59531;2.93303;23;;;;;;;No;;;;;No toll objects found
1949;50.5955;2.93326;26;;;;;;;No;;;;;No toll objects found
1950;50.59564;2.93343;19;;;;;;;No;;;;;No toll objects found
1951;50.59579;2.93361;20;;;;;;;No;;;;;No toll objects found
1952;50.59594;2.93381;21;;;;;;;No;;;;;No toll objects found
1953;50.5961;2.93404;24;;;;;;;No;;;;;No toll objects found
1954;50.59627;2.93428;25;;;;;;;No;;;;;No toll objects found
1955;50.59639;2.93447;18;;;;;;;No;;;;;No toll objects found
1956;50.5965;2.93465;17;;;;;;;No;;;;;No toll objects found
1957;50.59666;2.93492;26;;;;;;;No;;;;;No toll objects found
1958;50.59682;2.93521;27;;;;;;;No;;;;;No toll objects found
1959;50.59694;2.93543;20;;;;;;;No;;;;;No toll objects found
1960;50.59708;2.9357;24;;;;;;;No;;;;;No toll objects found
1961;50.59718;2.9359;18;;;;;;;No;;;;;No toll objects found
1962;50.5973;2.93616;22;;;;;;;No;;;;;No toll objects found
1963;50.59748;2.93656;34;;;;;;;No;;;;;No toll objects found
1964;50.59787;2.93746;77;;;;;;;No;;;;;No toll objects found
1965;50.59802;2.9378;29;;;;;;;No;;;;;No toll objects found
1966;50.59815;2.93809;25;;;;;;;No;;;;;No toll objects found
1967;50.59825;2.9383;18;;;;;;;No;;;;;No toll objects found
1968;50.59836;2.9385;18;;;;;;;No;;;;;No toll objects found
1969;50.59845;2.93866;15;;;;;;;No;;;;;No toll objects found
1970;50.59856;2.93885;18;;;;;;;No;;;;;No toll objects found
1971;50.59868;2.93903;18;;;;;;;No;;;;;No toll objects found
1972;50.59878;2.93918;15;;;;;;;No;;;;;No toll objects found
1973;50.5989;2.93935;17;;;;;;;No;;;;;No toll objects found
1974;50.59902;2.9395;17;;;;;;;No;;;;;No toll objects found
1975;50.59913;2.93963;15;;;;;;;No;;;;;No toll objects found
1976;50.59923;2.93976;14;;;;;;;No;;;;;No toll objects found
1977;50.59935;2.93988;15;;;;;;;No;;;;;No toll objects found
1978;50.5995;2.94003;19;;;;;;;No;;;;;No toll objects found
1979;50.59965;2.94018;19;;;;;;;No;;;;;No toll objects found
1980;50.60014;2.94063;63;;;;;;;No;;;;;No toll objects found
1981;50.60046;2.94094;41;;;;;;;No;;;;;No toll objects found
1982;50.60059;2.94106;16;;;;;;;No;;;;;No toll objects found
1983;50.60075;2.94122;21;;;;;;;No;;;;;No toll objects found
1984;50.60091;2.94138;21;;;;;;;No;;;;;No toll objects found
1985;50.60112;2.94161;28;;;;;;;No;;;;;No toll objects found
1986;50.60127;2.94179;20;;;;;;;No;;;;;No toll objects found
1987;50.60142;2.94198;21;;;;;;;No;;;;;No toll objects found
1988;50.6016;2.94221;25;;;;;;;No;;;;;No toll objects found
1989;50.60176;2.94243;23;;;;;;;No;;;;;No toll objects found
1990;50.6019;2.94262;20;;;;;;;No;;;;;No toll objects found
1991;50.60206;2.94286;24;;;;;;;No;;;;;No toll objects found
1992;50.60229;2.94321;35;;;;;;;No;;;;;No toll objects found
1993;50.60256;2.94362;41;;;;;;;No;;;;;No toll objects found
1994;50.60356;2.94512;153;;;;;;;No;;;;;No toll objects found
1995;50.6041;2.94594;83;;;;;;;No;;;;;No toll objects found
1996;50.60464;2.94675;83;;;;;;;No;;;;;No toll objects found
1997;50.60474;2.9469;15;;;;;;;No;;;;;No toll objects found
1998;50.60493;2.94717;28;;;;;;;No;;;;;No toll objects found
1999;50.6051;2.9474;24;;;;;;;No;;;;;No toll objects found
